"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","18,6","4355","23428","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","11","2145","19438","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","15,4","3119","20262","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","17,7","1478","8332","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","17,4","2777","15961","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","21,6","3560","16476","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","19,4","3695","19053","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","25,2","6100","24218","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","24,6","5427","22031","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","20,2","83059","411003","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","12,7","2681","21051","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","26,1","4414","16881","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","23,5","2500","10642","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","20","2","10","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","25,2","1431","5671","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","18","3676","20411","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","20,1","2444","12178","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","15","2047","13606","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","28","2850","10190","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","18,5","5568","30147","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2011","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","25","25 Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Einpersonenhaushalte","Haushalte 65 Jahre und älter","-88888888","0","0","","","","Einpersonen- Haushalte 65 Jahre und älter","Alle Einpersonenhaushalte 18 Jahre und älter","","","","2012","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","57,7","12825","22240","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","65","8895","13680","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","53,6","401957","750547","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","68,8","23088","33557","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","51,2","21951","42846","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","42,4","9524","22455","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","38,6","5074","13135","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","52,2","12","23","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","42,9","9224","21526","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","62,6","24329","38839","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","65,9","21173","32150","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","58","30341","52292","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","52,2","11407","21866","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","57,3","20574","35889","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","58,9","9327","15834","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","50,2","22675","45145","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","61,3","21546","35148","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","48,2","12099","25126","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","48,6","16113","33160","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","36,6","6515","17815","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","56,5","17637","31197","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","25","25 Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","55,1","14585","26489","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","38,8","9694","24995","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","53,7","15764","29344","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","57,8","17153","29664","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","51,8","17833","34459","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","43,7","22599","51673","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2000","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","37,3","6742","18088","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","38,9","5146","13215","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","74,4","29","39","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","43,4","9406","21696","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","66,1","21523","32562","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","63,2","24981","39551","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","48,7","16379","33651","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","50,5","23160","45831","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","61,4","21738","35414","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","51,8","22553","43568","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","55,7","14980","26897","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","52,4","18398","35144","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","44,4","23317","52483","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","58,2","30634","52636","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","43,2","10200","23630","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","56,8","17924","31531","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","25","25 Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","39,2","9918","25312","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","48,8","12536","25698","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","59,4","9469","15952","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","58,1","17440","30019","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","54,3","16214","29864","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","58","13078","22549","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","53,9","411206","762236","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","69,1","23676","34268","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","65,4","9103","13910","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","57,5","21046","36570","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","52,4","11616","22158","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2001","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","58,6","13452","22964","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","54,1","415747","768099","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","69,3","23561","33995","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","43,6","9701","22238","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","63,2","24979","39519","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","66,6","21652","32524","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","54,4","16214","29810","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","65,7","9061","13797","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","48,9","16715","34148","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","37,7","6840","18151","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","39,3","9991","25436","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","52,6","11838","22505","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","57,7","21330","36963","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","59,5","9604","16145","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","58,2","17585","30197","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","49","12758","26043","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Einpersonenhaushalte","Haushalte - gesamt","52,5","18635","35501","","","","Einpersonen- Haushalte gesamt 18 und älter","Alle Privathaushalte","","","","2002","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
